TickerCode,MonthYear,VWAP,CompanyName,Brand,BrandRanking,StrongBrand,Industry,Sector,MultipleStrongBrands
CON.F,2020-08-01,88.80187736965044,Continental AG,Continental,13,1,Auto Parts,Consumer Cyclical,0
CON.F,2020-09-01,91.11166190173354,Continental AG,Continental,13,1,Auto Parts,Consumer Cyclical,0
CON.F,2020-10-01,97.90429771138871,Continental AG,Continental,13,1,Auto Parts,Consumer Cyclical,0
CON.F,2020-11-01,109.09498866338481,Continental AG,Continental,13,1,Auto Parts,Consumer Cyclical,0
CON.F,2020-12-01,117.70988998326271,Continental AG,Continental,13,1,Auto Parts,Consumer Cyclical,0
DB1.F,2019-01-01,110.90580903755809,Deutsche Börse AG,,0,0,Financial Data & Stock Exchanges,Financial Services,0
DB1.F,2019-02-01,112.27148896956153,Deutsche Börse AG,,0,0,Financial Data & Stock Exchanges,Financial Services,0
DB1.F,2019-03-01,114.2482112996669,Deutsche Börse AG,,0,0,Financial Data & Stock Exchanges,Financial Services,0
DB1.F,2019-04-01,116.10351916501483,Deutsche Börse AG,,0,0,Financial Data & Stock Exchanges,Financial Services,0
DB1.F,2019-05-01,122.05840764893011,Deutsche Börse AG,,0,0,Financial Data & Stock Exchanges,Financial Services,0
DB1.F,2019-06-01,125.25205499769199,Deutsche Börse AG,,0,0,Financial Data & Stock Exchanges,Financial Services,0
DB1.F,2019-07-01,127.3237184873218,Deutsche Börse AG,,0,0,Financial Data & Stock Exchanges,Financial Services,0
DB1.F,2019-08-01,129.3799981302365,Deutsche Börse AG,,0,0,Financial Data & Stock Exchanges,Financial Services,0
DB1.F,2019-09-01,139.23953972142112,Deutsche Börse AG,,0,0,Financial Data & Stock Exchanges,Financial Services,0
DB1.F,2019-10-01,141.10861396472197,Deutsche Börse AG,,0,0,Financial Data & Stock Exchanges,Financial Services,0
DB1.F,2019-11-01,137.6686460614648,Deutsche Börse AG,,0,0,Financial Data & Stock Exchanges,Financial Services,0
DB1.F,2019-12-01,138.78428697169352,Deutsche Börse AG,,0,0,Financial Data & Stock Exchanges,Financial Services,0
DB1.F,2020-01-01,145.8874222311537,Deutsche Börse AG,,0,0,Financial Data & Stock Exchanges,Financial Services,0
DB1.F,2020-02-01,148.76640474872428,Deutsche Börse AG,,0,0,Financial Data & Stock Exchanges,Financial Services,0
DB1.F,2020-03-01,122.9509161172721,Deutsche Börse AG,,0,0,Financial Data & Stock Exchanges,Financial Services,0
DB1.F,2020-04-01,132.31606279025516,Deutsche Börse AG,,0,0,Financial Data & Stock Exchanges,Financial Services,0
DB1.F,2020-05-01,149.78186218864238,Deutsche Börse AG,,0,0,Financial Data & Stock Exchanges,Financial Services,0
DB1.F,2020-06-01,155.6251557999617,Deutsche Börse AG,,0,0,Financial Data & Stock Exchanges,Financial Services,0
DB1.F,2020-07-01,163.84396060295347,Deutsche Börse AG,,0,0,Financial Data & Stock Exchanges,Financial Services,0
DB1.F,2020-08-01,156.18072080603176,Deutsche Börse AG,,0,0,Financial Data & Stock Exchanges,Financial Services,0
DB1.F,2020-09-01,151.034847752107,Deutsche Börse AG,,0,0,Financial Data & Stock Exchanges,Financial Services,0
DB1.F,2020-10-01,135.86695400991138,Deutsche Börse AG,,0,0,Financial Data & Stock Exchanges,Financial Services,0
DB1.F,2020-11-01,133.10809730287122,Deutsche Börse AG,,0,0,Financial Data & Stock Exchanges,Financial Services,0
DB1.F,2020-12-01,138.2984037144831,Deutsche Börse AG,,0,0,Financial Data & Stock Exchanges,Financial Services,0
DBK.F,2019-01-01,7.734968874368018,Deutsche Bank AG,Deutsche Bank,22,1,Banks - Regional,Financial Services,0
DBK.F,2019-02-01,7.645577154648058,Deutsche Bank AG,Deutsche Bank,22,1,Banks - Regional,Financial Services,0
DBK.F,2019-03-01,7.843462404340248,Deutsche Bank AG,Deutsche Bank,22,1,Banks - Regional,Financial Services,0
DBK.F,2019-04-01,7.494584535399927,Deutsche Bank AG,Deutsche Bank,22,1,Banks - Regional,Financial Services,0
DBK.F,2019-05-01,6.673641761769922,Deutsche Bank AG,Deutsche Bank,22,1,Banks - Regional,Financial Services,0
DBK.F,2019-06-01,6.215250138576589,Deutsche Bank AG,Deutsche Bank,22,1,Banks - Regional,Financial Services,0
DBK.F,2019-07-01,6.899159349483463,Deutsche Bank AG,Deutsche Bank,22,1,Banks - Regional,Financial Services,0
DBK.F,2019-08-01,6.424620732240536,Deutsche Bank AG,Deutsche Bank,22,1,Banks - Regional,Financial Services,0
DBK.F,2019-09-01,7.244454616741927,Deutsche Bank AG,Deutsche Bank,22,1,Banks - Regional,Financial Services,0
DBK.F,2019-10-01,6.792171380650737,Deutsche Bank AG,Deutsche Bank,22,1,Banks - Regional,Financial Services,0
DBK.F,2019-11-01,6.737568630375343,Deutsche Bank AG,Deutsche Bank,22,1,Banks - Regional,Financial Services,0
DBK.F,2019-12-01,6.746292394741747,Deutsche Bank AG,Deutsche Bank,22,1,Banks - Regional,Financial Services,0
DBK.F,2020-01-01,7.7698059669769375,Deutsche Bank AG,Deutsche Bank,22,1,Banks - Regional,Financial Services,0
DBK.F,2020-02-01,9.254115387746896,Deutsche Bank AG,Deutsche Bank,22,1,Banks - Regional,Financial Services,0
DBK.F,2020-03-01,5.757523837586687,Deutsche Bank AG,Deutsche Bank,22,1,Banks - Regional,Financial Services,0
DBK.F,2020-04-01,6.16070951335334,Deutsche Bank AG,Deutsche Bank,22,1,Banks - Regional,Financial Services,0
DBK.F,2020-05-01,6.854860992532309,Deutsche Bank AG,Deutsche Bank,22,1,Banks - Regional,Financial Services,0
DBK.F,2020-06-01,8.431957027842316,Deutsche Bank AG,Deutsche Bank,22,1,Banks - Regional,Financial Services,0
DBK.F,2020-07-01,8.402298101608054,Deutsche Bank AG,Deutsche Bank,22,1,Banks - Regional,Financial Services,0
DBK.F,2020-08-01,8.066346947896823,Deutsche Bank AG,Deutsche Bank,22,1,Banks - Regional,Financial Services,0
DBK.F,2020-09-01,7.458166821615703,Deutsche Bank AG,Deutsche Bank,22,1,Banks - Regional,Financial Services,0
DBK.F,2020-10-01,7.864596910508403,Deutsche Bank AG,Deutsche Bank,22,1,Banks - Regional,Financial Services,0
DBK.F,2020-11-01,8.962914068164327,Deutsche Bank AG,Deutsche Bank,22,1,Banks - Regional,Financial Services,0
